,book_title,book_authors,genres,book_rating_count,book_rating,rec_score
5062,The High Lord,Trudi Canavan,"Fantasy, Fantasy, Magic, Young Adult, Fiction, Fantasy, High Fantasy",-0.07867906681863883,0.6211313357321718,0.8207924683704052
10390,The Dragonriders of Pern,Anne McCaffrey,"Fantasy, Science Fiction, Fiction, Fantasy, Dragons, Science Fiction Fantasy",-0.14964443650233342,0.8822708477448284,0.8207841183433954
7408,The Rose and the Thorn,Michael J. Sullivan,"Fantasy, Fiction, Fantasy, Epic Fantasy, Audiobook, Adventure",-0.17859705718638852,1.516466805489857,0.8207321289068715
1586,The Iron Queen,Julie Kagawa,"Fantasy, Young Adult, Romance, Fantasy, Paranormal, Paranormal, Fairies",0.10379159224088903,0.956882136891304,0.8206579096470252
6595,The Dark Tower: The Gunslinger Born,"Peter David, Robin Furth, Jae Lee, Richard Isanove, Stephen King","Sequential Art, Graphic Novels, Fantasy, Sequential Art, Comics, Fiction, Horror",0.02752091168296063,0.8076595585983559,0.8206267559750086
21830,Piece of Mind,"Rob Reger, Buzz Parker, Jessica Gruner","Young Adult, Fantasy, Fiction",-0.2409911072396936,0.8822708477448284,0.820622331288896
611,Shadow Kiss,Richelle Mead,"Young Adult, Paranormal, Vampires, Fantasy, Fantasy, Paranormal, Romance",0.9384990453990606,1.4418555163433844,0.8206160811293565
8182,Dragon Spear,Jessica Day George,"Fantasy, Fantasy, Dragons, Young Adult, Childrens, Middle Grade, Adventure",-0.1944231355012053,0.7330482694518804,0.8206074578364009
24,The Night Circus,Erin Morgenstern,"Fantasy, Fiction, Romance, Historical, Historical Fiction",1.8575640668247808,0.2107692454265639,0.8205551135310019
11136,Avempartha,Michael J. Sullivan,"Fantasy, Fantasy, Epic Fantasy, Fiction, Adventure, Fantasy, High Fantasy, Fantasy, Magic",-0.2098468227850603,1.2180216489039608,0.8204951854097878
21372,Deceiver,C.J. Cherryh,"Science Fiction, Fiction, Fantasy",-0.23838533231103826,1.0687990706110126,0.82047737182756
13008,The Rogue,Trudi Canavan,"Fantasy, Fantasy, Magic, Fiction",-0.1950052351479364,0.17346360085332768,0.8204161399251219
323,The Princess Bride: S. Morgenstern's Classic Tale of True Love and High Adventure,William Goldman,"Fantasy, Fiction, Classics, Romance, Humor, Young Adult, Adventure, Science Fiction Fantasy, Fantasy, Fairy Tales, Humor, Comedy",2.4334676730208806,1.0314934260377764,0.8203908656758472
2057,Kushiel's Dart,Jacqueline Carey,"Fantasy, Romance, Fiction, Fantasy, Epic Fantasy, Adult Fiction, Erotica",-0.0016973652157099956,0.2107692454265639,0.8202907600387263
11570,The Forest House,"Marion Zimmer Bradley, Diana L. Paxson","Fantasy, Fiction, Historical, Historical Fiction, Mythology, Arthurian, Historical",-0.18119892540600535,-0.4980380014649386,0.8202877924990389
9240,Attack of the Fiend,"Joseph Delaney, Patrick  Arrasmith","Fantasy, Young Adult, Horror, Fiction",-0.1715415406629229,0.7703539140251199,0.8202301589265957
8753,Dark Days,Derek Landy,"Fantasy, Young Adult, Fantasy, Urban Fantasy, Fantasy, Magic",-0.18584400245273885,1.7403006729292805,0.8202111426155483
19183,Morningstar,David Gemmell,"Fantasy, Fiction, Fantasy, Heroic Fantasy, Fantasy, Epic Fantasy",-0.23074380943180306,0.5838256911589323,0.8201949792030305
4733,The Sinner,Tess Gerritsen,"Mystery, Mystery, Crime, Thriller, Fiction, Suspense",-0.09980654929865096,0.5465200465856962,0.8201909559176201
5489,The Dragon's Path,Daniel Abraham,"Fantasy, Fantasy, Epic Fantasy, Fiction, Fantasy, High Fantasy",-0.17814778564696518,-0.7591775134775984,0.8201826780498557
4590,The Dragon Keeper,Robin Hobb,"Fantasy, Fantasy, Dragons, Fiction, Fantasy, Epic Fantasy",-0.1379868167315575,-0.16228720030580626,0.8201807526313405
11975,The Mirror of Her Dreams,Stephen R. Donaldson,"Fantasy, Fiction, Science Fiction Fantasy, Fantasy, High Fantasy",-0.19700937688466832,-0.2742041340255165,0.8201793424141007
10282,First King of Shannara,Terry Brooks,"Fantasy, Fiction, Fantasy, Epic Fantasy",-0.14190915260617512,-0.1249815557325684,0.8201542128205582
325,The Titan's Curse,Rick Riordan,"Fantasy, Young Adult, Fantasy, Mythology, Fiction",1.9555912100179142,1.3299385826236725,0.8200912382242451
7591,Palace of Mirrors,Margaret Peterson Haddix,"Fantasy, Young Adult, Fantasy, Fairy Tales, Fiction, Romance",-0.19938856268909275,-0.3115097785987543,0.8200323888722412
6293,The Last of the Really Great Whangdoodles,Julie Andrews Edwards,"Fantasy, Childrens, Fiction",-0.20257253055544075,0.9941877814645405,0.8199841893395168
19864,Standing at the Scratch Line,Guy Johnson,"Historical, Historical Fiction, Fiction, Cultural, African American, American, African American Literature, War",-0.24240142920257896,2.0014401849419365,0.8199755084254181
16227,The King Beyond the Gate,David Gemmell,"Fantasy, Fiction, Fantasy, Heroic Fantasy, Fantasy, Epic Fantasy",-0.20027538564082406,0.5465200465856962,0.8199716996522645
21027,The Revenge of the Dwarves,Markus Heitz,"Fantasy, Fantasy, High Fantasy, Fiction, Fantasy, Epic Fantasy",-0.2312243346435341,-0.05037026658609438,0.8199706573536574
13658,Fall of Kings,"David Gemmell, Stella Gemmell","Fantasy, Historical, Historical Fiction, Fiction, Historical",-0.2153162154389096,1.4418555163433844,0.8199247854341626
16964,Demon Hunts,C.E. Murphy,"Fantasy, Urban Fantasy, Fantasy, Paranormal, Fantasy, Magic, Fiction, Fantasy",-0.2278098709439168,0.5465200465856962,0.8199150431843946
12651,Mariel of Redwall,"Brian Jacques, Gary Chalk","Fantasy, Fiction, Young Adult, Childrens, Animals",-0.15110554568271886,-0.05037026658609438,0.8198876133165185
19540,Winds of Change,Mercedes Lackey,"Fantasy, Fiction, Science Fiction Fantasy",-0.19202050944255009,0.2107692454265639,0.8198341843315161
815,Anansi Boys,Neil Gaiman,"Fantasy, Fiction, Fantasy, Urban Fantasy, Fantasy, Mythology",0.4144843486518367,0.1361579562800882,0.8197986548486358
17868,Pegasus and the New Olympians,Kate O'Hearn,"Fantasy, Mythology, Fantasy",-0.233017514092189,1.8149119620757532,0.8197875943623024
196,Crown of Midnight,Sarah J. Maas,"Fantasy, Young Adult, Romance",0.6734952511929471,1.8149119620757532,0.8197542568421216
12563,The Scions of Shannara,Terry Brooks,"Fantasy, Fiction, Science Fiction Fantasy, Fantasy, Epic Fantasy",-0.13620145070097955,-0.013064622012858192,0.8197423373950674
12120,Moon Rising,Tui T. Sutherland,"Fantasy, Fantasy, Dragons, Childrens, Middle Grade, Young Adult, Fiction",-0.21846892963294987,2.561024853540493,0.8197167212370007
14219,The Price of Spring,"Daniel Abraham, Jackie Aber","Fantasy, Fiction, Fantasy, Epic Fantasy, Science Fiction Fantasy, Fantasy, High Fantasy",-0.2260791988398773,0.28538053457303625,0.8197068630040967
5335,Memories of Ice,Steven Erikson,"Fantasy, Fantasy, Epic Fantasy, Fiction, Fantasy, High Fantasy, Epic, Fantasy, Dark Fantasy, Science Fiction Fantasy, War, Fantasy, Magic, War, Military Fiction",-0.09661476801422604,1.5537724500630965,0.8196423316674681
19394,Lion of Macedon,David Gemmell,"Fantasy, Historical, Historical Fiction, Fiction, Historical Fiction, Historical Fantasy",-0.2285169852798787,0.9941877814645405,0.8196051830537721
1978,The Archived,Victoria Schwab,"Fantasy, Young Adult, Horror, Fiction",-0.1643688228683034,0.09885231170685202,0.8195815586652723
16423,Song in the Silence,Elizabeth Kerner,"Fantasy, Fantasy, Dragons, Romance, Fantasy, High Fantasy, Fiction",-0.22477826473006887,-0.1249815557325684,0.8195485137181056
14296,Angel Fire East,Terry Brooks,"Fantasy, Fantasy, Urban Fantasy, Fiction",-0.20106454086659373,0.4346031128659843,0.8195381723444475
22995,Waking Up Screaming: Haunting Tales of Terror,"H.P. Lovecraft, Denise L. Fitzer","Horror, Short Stories, Fiction, Fantasy, Science Fiction",-0.24261239149065605,0.5092144020124599,0.8195124743607268
14857,The Bell at Sealey Head,Patricia A. McKillip,"Fantasy, Fiction, Fantasy, Magic, Fantasy, Fairy Tales",-0.2359280123258445,-0.013064622012858192,0.8195010727496205
13538,Tangled Webs,Anne Bishop,"Fantasy, Romance, Fantasy, Magic, Fiction, Fantasy, Dark Fantasy",-0.2022912475046713,0.17346360085332768,0.8194968970369197
13260,A Princess of Landover,Terry Brooks,"Fantasy, Fiction",-0.22301633895372167,-0.5726492906114126,0.8194895507811822
17355,Exile's Honor,Mercedes Lackey,"Fantasy, Fiction, Science Fiction Fantasy",-0.20330699185467194,0.7703539140251199,0.8194520448261361
12303,The Warden and the Wolf King,"Andrew Peterson, Joe Sutphin","Fantasy, Fiction, Christian, Young Adult, Childrens",-0.23548264749545966,2.784858720979917,0.8194469495105081
