,book_title,book_authors,genres,book_rating_count,book_rating,rec_score
693,Fire,Kristin Cashore,"Fantasy, Young Adult, Romance, Fiction",0.3217664230419758,0.5092144020124599,0.47460467210591895
9729,Percy Jackson and the Olympians,Rick Riordan,"Fantasy, Young Adult, Fantasy, Mythology, Adventure",-0.10435005191038434,2.225274052381361,0.4745621738410004
20881,"The Sword of Truth, Boxed Set I: Wizard's First Rule, Blood of the Fold, Stone of Tears",Terry Goodkind,"Fantasy, Fiction",-0.2289818836554559,1.1434103597574885,0.47267046745144037
16285,Tales of H.P. Lovecraft,"H.P. Lovecraft, Joyce Carol Oates","Horror, Short Stories, Fiction, Classics, Fantasy, Science Fiction",-0.22375861367102984,0.8076595585983559,0.47073330187769674
21233,To Live and Die in Fantasyland,Ben Peller,Fantasy,-0.2444563581568109,1.3299385826236725,0.470091349483864
1244,Wizard's First Rule,Terry Goodkind,"Fantasy, Fiction, Fantasy, Epic Fantasy",0.5566768375248029,0.5465200465856962,0.47009063631338793
20528,Kings or Pawns,J.J. Sherwood,"Fantasy, Fantasy, Magic, Fiction, Adventure",-0.2443235300495032,1.4418555163433844,0.46890890631341664
4643,The Sorcerer of the North,John Flanagan,"Fantasy, Adventure, Fiction, Young Adult",-0.043487431800157066,1.0314934260377764,0.46799080079933647
19596,The Complete Circle Series,Ted Dekker,"Christian Fiction, Fantasy, Fiction, Christian",-0.2373656812519992,2.113357118661649,0.4678583492583394
20797,Circles of Seven,Bryan Davis,"Fantasy, Fantasy, Dragons, Christian, Young Adult, Christian Fiction, Fiction",-0.2313376292056496,0.8449652031715923,0.4673358573210855
5945,From the Corner of His Eye,Dean Koontz,"Horror, Fiction, Thriller",-0.14056133798790513,0.09885231170685202,0.46615514995490936
3509,Reaper Man,Terry Pratchett,"Fantasy, Fiction, Humor",0.02676691683853712,1.1061047151842522,0.4651049817877575
20843,Thunder of Heaven,Ted Dekker,"Christian Fiction, Fiction, Thriller, Suspense",-0.2323611869737271,0.658436980305408,0.464943464920511
17223,The Seventh Gate,"Margaret Weis, Tracy Hickman","Fantasy, Fiction, Fantasy, Epic Fantasy, Science Fiction Fantasy",-0.180648079431582,0.4346031128659843,0.46476016399360076
10448,Between the Spark and the Burn,April Genevieve Tucholke,"Young Adult, Fantasy, Fantasy, Paranormal, Romance, Horror",-0.23267763040584266,-1.1322339592099668,0.464338924178222
7037,The Crown Conspiracy,Michael J. Sullivan,"Fantasy, Fiction, Fantasy, Epic Fantasy, Fantasy, High Fantasy, Adventure",-0.18336324221331432,0.6957426248786442,0.4637099613107103
6448,Weaveworld,Clive Barker,"Fantasy, Horror, Fiction, Fantasy, Dark Fantasy",-0.14601510380560054,0.5465200465856962,0.46342601903659564
52,The Goldfinch,Donna Tartt,"Fiction, Contemporary, Literary Fiction",1.8656509545344009,-0.3488154231719905,0.4631444846398643
1063,Odd Thomas,Dean Koontz,"Horror, Fiction, Mystery, Fantasy, Thriller, Fantasy, Paranormal",0.6389286896206193,-0.1249815557325684,0.4623505883251927
9237,Blackveil,Kristen Britain,"Fantasy, Fiction, Fantasy, High Fantasy, Adventure, Young Adult",-0.206912884297174,0.658436980305408,0.4617770776294162
14698,Black Wolves,Kate Elliott,"Fantasy, Fiction, Fantasy, Epic Fantasy, Adult, Fantasy, High Fantasy, Science Fiction Fantasy",-0.2399128555450776,-0.08767591115933222,0.460351521033731
4720,The Last Ever After,Soman Chainani,"Fantasy, Childrens, Middle Grade, Young Adult, Romance, Fantasy, Magic",-0.19050861304466454,1.1807160043307243,0.4598201013549925
4644,The Good Guy,Dean Koontz,"Thriller, Fiction, Horror, Mystery, Suspense",-0.1276418511977054,-0.6472605797578865,0.4594637739708386
11680,Back Blast,Mark Greaney,"Thriller, Fiction, Spy Thriller, Espionage, Action, Thriller, Spy Thriller",-0.2227819364114139,1.8522176066489924,0.4587513896414808
102,The Name of the Wind,Patrick Rothfuss,"Fantasy, Fiction, Fantasy, Epic Fantasy",1.8923533108123007,2.113357118661649,0.45863184771673776
36,Harry Potter and the Deathly Hallows,"J.K. Rowling, Mary GrandPré","Fantasy, Young Adult, Fiction",7.842177415375718,2.374496630674309,0.458337869522436
17924,The Cobra King of Kathmandu,P.B. Kerr,"Fantasy, Young Adult, Adventure, Fiction, Childrens",-0.20729574178294344,-0.4234267123184645,0.4583038790735297
771,Words of Radiance,Brandon Sanderson,"Fantasy, Fiction, Fantasy, Epic Fantasy, Fantasy, High Fantasy, Audiobook, Fantasy, Magic, Epic, Science Fiction Fantasy, Adult, Adventure",0.30688186160542874,2.934081299272861,0.4580597487181135
16492,Long Time Coming,Robert Goddard,"Mystery, Thriller, Fiction, Suspense, Thriller, Mystery Thriller, Mystery, Crime, Historical, Historical Fiction",-0.2387720965058461,-0.9830113809170188,0.45803412470074883
14796,The Icewind Dale Trilogy Collector's Edition,R.A. Salvatore,"Fantasy, Dungeons and Dragons, Forgotten Realms, Fiction",-0.19047735937235688,1.1434103597574885,0.45764365488308345
5,The Girl on the Train,Paula Hawkins,"Fiction, Mystery, Thriller, Mystery, Crime",5.89502284338787,-0.3115097785987543,0.457148273075214
12926,"Dreamsongs, Volume I",George R.R. Martin,"Fantasy, Short Stories, Science Fiction, Fiction, Horror, Anthologies",-0.2296069571016101,-0.16228720030580626,0.4569608007720134
2,Nestala,"Gillian Flynn, Tatjana Jambrišak","Fiction, Mystery, Thriller, Mystery, Crime",6.987705921191957,0.2480748899998001,0.4566044469644764
7301,The Oath,Frank E. Peretti,"Fiction, Christian, Horror, Christian Fiction, Thriller, Fantasy",-0.15034373742021845,0.3226861791462757,0.45590209134808835
235,A Storm of Swords,George R.R. Martin,"Fantasy, Fiction, Fantasy, Epic Fantasy, Science Fiction Fantasy",2.0077223354271747,2.0760514740884126,0.4555206084042498
3,Gone Girl,Gillian Flynn,"Fiction, Mystery, Thriller, Mystery, Crime",6.986783937858879,0.2480748899998001,0.45409829192637907
21633,The Assassin King,Elizabeth Haydon,"Fantasy, Fiction, Fantasy, Epic Fantasy",-0.2268292869752624,0.3226861791462757,0.4540065242236072
229,A Dance with Dragons,George R.R. Martin,"Fantasy, Fiction, Fantasy, Epic Fantasy",1.5989985291140554,1.2553272934772002,0.4536236819850248
3776,The Cabinet of Curiosities,"Douglas Preston, Lincoln Child","Mystery, Thriller, Fiction, Horror, Thriller, Mystery Thriller",-0.10602603008788528,1.0314934260377764,0.45360332658773556
6357,The Dirty Streets of Heaven,Tad Williams,"Fantasy, Urban Fantasy, Fiction, Fantasy, Paranormal, Mystery",-0.2141715496906397,-0.9457057363437826,0.4520919571191391
9457,First Rider's Call,Kristen Britain,"Fantasy, Fiction, Fantasy, Magic, Fantasy, High Fantasy, Adventure, Young Adult",-0.17085786658119176,0.8449652031715923,0.4516026273488109
15459,Rise: A Newsflesh Collection,Mira Grant,"Horror, Horror, Zombies, Science Fiction, Short Stories, Fiction, Anthologies",-0.2403504069573855,1.6283837392095686,0.4515559200158346
17542,Cold Hand in Mine: Strange Stories,Robert Aickman,"Horror, Short Stories, Fiction, Fantasy, Fantasy, Weird Fiction, Gothic",-0.23707658478315285,0.2480748899998001,0.45126667559652145
297,The Wise Man's Fear,Patrick Rothfuss,"Fantasy, Fiction, Fantasy, Epic Fantasy",1.0564504046883592,2.225274052381361,0.45056688311753046
14303,Collected Ghost Stories,M.R. James,"Horror, Short Stories, Fiction, Classics, Horror, Ghost Stories, Gothic, Paranormal, Ghosts",-0.22380940088852985,0.7330482694518804,0.45030260108567766
13200,Bloodfire Quest,Terry Brooks,"Fantasy, Fiction, Fantasy, Epic Fantasy",-0.2252548832327615,0.17346360085332768,0.45026759047697695
369,The Battle of the Labyrinth,Rick Riordan,"Fantasy, Young Adult, Fantasy, Mythology",2.0701476391527875,1.516466805489857,0.45000784103166963
8154,Fyre,Angie Sage,"Fantasy, Young Adult, Fantasy, Magic, Fiction",-0.1994901371240928,1.1434103597574885,0.4497866379380687
12867,The Eyes of Darkness,"Leigh Nichols, Dean Koontz","Horror, Fiction, Thriller",-0.18552755902062326,-0.4980380014649386,0.44888829343680114
4785,Breathless,Dean Koontz,"Fiction, Horror, Thriller, Suspense",-0.19302844037447373,-1.952958139821181,0.4486778840059005
3605,Unbelievable,Sara Shepard,"Young Adult, Contemporary, Fiction",-0.038834541335346716,0.2480748899998001,0.4483021629222337
12120,Moon Rising,Tui T. Sutherland,"Fantasy, Fantasy, Dragons, Childrens, Middle Grade, Young Adult, Fiction",-0.21846892963294987,2.561024853540493,0.4476438071028287
4550,Infected,Scott Sigler,"Horror, Science Fiction, Fiction, Horror, Zombies",-0.17594830845831005,-0.5353436460381764,0.44684036342227096
10999,Nest,Terry Goodkind,"Thriller, Mystery, Fiction, Fantasy, Thriller, Mystery Thriller",-0.2359436391619984,-1.281456537502915,0.44653201787927255
11857,Trickster's Point,William Kent Krueger,"Mystery, Fiction, Thriller, Mystery Thriller, Thriller",-0.2297475986269948,0.7330482694518804,0.44619068263363176
190,World War Z: An Oral History of the Zombie War,Max Brooks,"Horror, Fiction, Horror, Zombies, Science Fiction, Fantasy, Apocalyptic, Post Apocalyptic",1.214820575689604,0.09885231170685202,0.4461629880090686
2531,Relic,"Douglas Preston, Lincoln Child","Horror, Thriller, Mystery, Fiction, Science Fiction",0.072784042602602,0.1361579562800882,0.44532976648210354
21437,Inside the Outside,Martin Lastrapes,"Horror, Fiction, Fantasy",-0.2436632962220028,-0.08767591115933222,0.44527173945673143
3329,Odd Hours,Dean Koontz,"Horror, Fiction, Fantasy, Thriller, Mystery, Fantasy, Paranormal",-0.09307919633441633,-0.1995928448790424,0.445265834260455
577,The Raven King,Maggie Stiefvater,"Fantasy, Young Adult, Fantasy, Paranormal",0.012218332379297996,1.2180216489039608,0.44477069787333623
263,The Last Olympian,Rick Riordan,"Fantasy, Young Adult, Fantasy, Mythology",1.9201065718215475,1.926828895795465,0.44457703355240186
19026,Jake Ransom and the Howling Sphinx,James Rollins,"Fantasy, Adventure, Young Adult, Fiction, Thriller",-0.2398737884546929,0.3972974682927481,0.4441938573971045
10980,Blood Trail,C.J. Box,"Mystery, Fiction, Westerns, Thriller",-0.214999772006794,0.956882136891304,0.4435126800903576
17769,Domain,James Herbert,"Horror, Fiction, Thriller",-0.22592293047833875,0.024241022560379646,0.4432776451415359
23232,The Adventurers,Harold Robbins,"Fiction, Thriller",-0.2397800274377698,-0.4234267123184645,0.44324871433808943
3634,The Silent Corner,Dean Koontz,"Thriller, Mystery, Fiction, Suspense, Horror",-0.18195682695946733,-0.013064622012858192,0.4430512911986007
8822,The Great and Secret Show,Clive Barker,"Horror, Fantasy, Fiction",-0.13957684731021225,0.2480748899998001,0.4425332846777272
11856,"The Way of Kings, Part 2",Brandon Sanderson,"Fantasy, Fantasy, Epic Fantasy, Fiction, Fantasy, High Fantasy",-0.2082411653702517,2.971386943846101,0.44178365236516154
11604,"The Belgariad, Vol. 1: Pawn of Prophecy / Queen of Sorcery / Magician's Gambit",David Eddings,"Fantasy, Fiction, Fantasy, Epic Fantasy, Science Fiction Fantasy, Fantasy, High Fantasy",-0.18953974920312555,1.0687990706110126,0.44144829087209175
4653,A Game of Thrones: The First 5 Books,George R.R. Martin,"Fantasy, Fiction",-0.08054256702998604,2.449107919820781,0.4411245049515833
1787,The Library at Mount Char,Scott  Hawkins,"Fantasy, Horror, Fiction, Science Fiction",-0.15921978035560816,0.35999182371951194,0.4407374881444177
285,A Court of Wings and Ruin,Sarah J. Maas,"Fantasy, Romance, Young Adult, New Adult",0.284637060340416,1.964134540368701,0.44065350914944257
236,Tormenta de espadas,George R.R. Martin,"Fantasy, Fiction, Fantasy, Epic Fantasy, Science Fiction Fantasy",2.007437145667367,2.0760514740884126,0.4405432357837866
6792,What Dreams May Come,Richard Matheson,"Fiction, Fantasy, Romance, Horror, Science Fiction",-0.20535410739082696,-0.08767591115933222,0.4403255232529347
15743,The Ruins of Gorlan / The Burning Bridge / The Icebound Land,John Flanagan,"Fantasy, Young Adult, Fiction, Adventure",-0.20604168818159654,1.8522176066489924,0.43922569336184647
11205,Dead Man's Grip,Peter James,"Fiction, Thriller",-0.22181307256987487,0.6211313357321718,0.43908430776255203
7651,Imajica,Clive Barker,"Fantasy, Horror, Fiction, Fantasy, Dark Fantasy",-0.1711430563409996,0.658436980305408,0.43899795197125724
16363,The Ripper,"L.J. Smith, Kevin Williamson, Julie Plec","Paranormal, Vampires, Young Adult, Fantasy, Fantasy, Paranormal",-0.1236609146875108,0.956882136891304,0.4385754283941563
8337,Lost Souls,Poppy Z. Brite,"Horror, Paranormal, Vampires, Fiction, Fantasy, Fantasy, Paranormal, Lgbt",-0.1840117559136993,-0.3488154231719905,0.4384682005289451
2751,Sandman Slim,Richard Kadrey,"Fantasy, Urban Fantasy, Fantasy, Horror, Fiction, Fantasy, Paranormal",-0.12814581666366726,-0.16228720030580626,0.4384520447465454
3814,The Child Thief,Brom,"Fantasy, Horror, Retellings, Fiction, Fantasy, Fairy Tales, Adult",-0.1960092593708216,0.3972974682927481,0.4382000672291674
11357,The Last Watch,"Sergei Lukyanenko, Andrew Bromfield","Fantasy, Fantasy, Urban Fantasy, Fiction, Horror, Cultural, Russia, Paranormal, Vampires",-0.19835328479389985,0.4719087574392238,0.43813988919336955
252,A Feast for Crows,George R.R. Martin,"Fantasy, Fiction, Fantasy, Epic Fantasy",1.834319148045921,0.5092144020124599,0.437977845988776
16633,The Right Hand of Evil,John Saul,"Horror, Fiction, Thriller, Fantasy, Paranormal",-0.22500876056333824,-0.9084000917705448,0.4377716298577333
80,Harry Potter and the Chamber of Secrets,J.K. Rowling,"Fantasy, Young Adult, Fiction",8.212013839919969,1.5537724500630965,0.4368819854013785
2855,Towers of Midnight,"Robert Jordan, Brandon Sanderson","Fantasy, Fiction, Fantasy, Epic Fantasy",0.17611649666996906,1.6283837392095686,0.43674725419932536
3999,A Storm of Swords: Steel and Snow,George R.R. Martin,"Fantasy, Fiction",-0.016222509420718338,1.8895232512222289,0.4365935206826864
2871,Bad Girls Dont Die,Katie Alender,"Young Adult, Fantasy, Paranormal, Horror, Fantasy",-0.14981242499098738,0.2480748899998001,0.4365873686447274
16662,Waking the Moon,Elizabeth Hand,"Fantasy, Fiction, Horror, Fantasy, Urban Fantasy, Mystery, Speculative Fiction",-0.2376235240485378,-0.4234267123184645,0.4364682694115783
10,Catching Fire,Suzanne Collins,"Young Adult, Science Fiction, Dystopia, Fiction, Fantasy, Science Fiction",8.069778377247577,1.1434103597574885,0.4354599028277239
21105,The Unwanted,John Saul,"Horror, Fiction, Thriller",-0.2313649761689188,-0.4607323568917023,0.435452363828161
7057,D'Aulaires' Book of Greek Myths,"Ingri d'Aulaire, Edgar Parin d'Aulaire","Fantasy, Mythology, Childrens, Classics, Fantasy, Fiction",-0.1859963641052389,1.5537724500630965,0.4354142239905373
4012,Rise of the Governor,"Robert Kirkman, Jay Bonansinga","Horror, Fiction, Horror, Zombies, Apocalyptic, Post Apocalyptic",-0.17766335372619566,-0.3115097785987543,0.4353650323686216
16701,Second Child,John Saul,"Horror, Fiction, Thriller",-0.21889085420910395,-0.3115097785987543,0.4352182777665091
470,Unravel Me,Tahereh Mafi,"Science Fiction, Dystopia, Young Adult, Fantasy, Paranormal, Science Fiction",0.2945171274986909,1.0687990706110126,0.43518269747085514
8823,The Rats,James Herbert,"Horror, Fiction, Thriller",-0.18967257731043333,-0.16228720030580626,0.434995232773944
769,House of Leaves,Mark Z. Danielewski,"Horror, Fiction, Fantasy, Mystery",0.14928131228476132,0.5092144020124599,0.43458460210415084
20345,"Onyx Webb: Book One: Episodes 1, 2, 3","Richard Fenton, Andrea Waltz","Horror, Fantasy, Paranormal, Fantasy, Thriller, Suspense, Fiction, Business, Amazon, Fantasy, Supernatural, Romance, Holiday, Halloween",-0.2437961243293105,0.4346031128659843,0.4340804498892123
